bgg_id,title,year_published,game_weight,avg_rating,min_players,max_players,num_owned,num_want,num_wish,mfg_playtime,com_min_playtime,com_max_playtime,mfg_age_rec,num_user_ratings
11494,The Battles of Bull Run: Manassas June 1861 and August 1862,1973,3,6,2,2,124,5,13,180,180,180,12,33
11496,Bastogne,1969,3,5.7,2,2,121,8,19,0,0,0,12,31
11498,"Centurion: Tactical Warfare, 100B.C.-600A.D.",1971,3,6.1,2,2,143,14,22,120,120,120,12,30
11499,"Chariot: Tactical Warfare in the ""Biblical"" Age, 3000-500 BC",1975,2,6.5,2,2,216,9,22,120,120,120,12,60
11500,"Spartan: Tactical Warfare in the Hellenistic Age, 500-100BC",1975,3,6.6,2,2,253,10,27,120,120,120,12,76
11508,Katego,1990,1,5.6,2,4,70,0,3,20,20,20,8,78
11510,"Robert at Bannockburn: The Battle of Bannockburn, 1314",1979,3,6.5,2,2,104,2,10,0,0,0,12,37
11511,Savage Station,1993,2,5.4,2,2,228,2,2,0,0,0,12,31
11512,Leipzig: The Battle of Nations Napoleon vs. Europe,1969,3,6.4,2,2,210,11,19,0,0,0,12,45
11514,"Musket & Pike: Tactical Combat, 1550-1680",1973,2,6.7,2,2,257,8,21,120,120,120,12,79
11525,Successors,1993,2,6,3,4,349,3,14,150,150,150,0,82
11527,Friedland,1992,3,6.1,2,2,320,1,12,0,0,0,12,53
11528,White Eagle Eastward,1992,2,5.4,2,2,366,1,10,300,120,300,12,82
11530,Don't Be A Dork: The Ultimate Party Adventure Game!,1999,2,4.6,4,8,75,1,3,1,1,1,5,42
11531,Snake Pit,2002,1,6.1,2,4,139,2,46,30,30,30,8,87
11532,The Eagle and the Sun,1991,5,3.7,2,2,177,4,14,0,0,0,12,68
11534,Risorgimento: Italy's Wars of Liberation 1848-1866,1997,3,6.4,2,2,243,12,32,0,0,0,12,40
11542,Eclipse,1999,2,6.1,2,2,301,14,58,15,15,15,8,164
11547,Carambouille,2004,2,5.8,3,7,107,2,7,45,45,45,10,55
11551,Casbah,2004,1,5.5,1,4,79,1,3,45,45,45,8,38
11552,French Foreign Legion,2000,2,5.9,2,2,245,14,25,0,0,0,0,37
11556,Money Bags,0,1,4.7,2,4,150,2,3,20,20,20,7,31
11561,Forgotten Axis: Murmansk 1941,1999,3,4.8,2,2,202,6,11,0,0,0,12,34
11562,Crimean War,1998,3,6.2,2,2,230,13,18,0,0,0,12,43
11563,Forgotten Axis: The Finnish Campaign,1999,3,5.1,2,2,189,6,11,0,0,0,12,36
11573,Celebrity Taboo,1991,2,5.4,4,0,373,1,6,25,25,25,18,148
11581,King,0,2,7,4,4,55,0,4,40,40,40,8,66
11582,Schnapsen,1715,2,7,2,2,255,5,49,20,20,20,8,266
11585,Sum Swamp,2002,1,5.5,2,4,299,1,13,20,20,20,5,97
11600,Table Soccer,1965,1,5.6,2,2,78,2,7,30,30,30,0,46
11601,Botts and Balls,2004,3,6.6,2,6,21,32,39,45,45,45,12,42
11616,Monopoly: Spider-Man,2002,2,5.3,2,6,205,1,6,120,120,120,8,55
11618,Cranium Zigity,2004,1,5.3,2,10,2285,0,11,10,10,10,8,933
11628,Trivial Pursuit: Young Players Edition Master Game,1984,2,5.4,2,6,570,0,5,90,90,90,7,214
11629,Guillotine,1983,2,6.7,4,4,76,0,5,120,120,120,10,64
11632,Gute Nachbarn,1986,1,6.4,2,4,146,21,42,15,15,15,10,84
11634,Mexican Train,1994,1,5.7,1,8,3714,10,54,20,20,20,10,2092
11635,Harry Potter and the Chamber of Secrets Trivia Game,2002,2,5.1,2,2,241,2,16,20,20,20,8,63
11640,Klabberjass,1930,3,6.7,2,2,32,1,3,45,45,45,0,42
11641,Lemony Snicket's A Series of Unfortunate Events: The Catastrophic Card Game,2004,2,4.9,2,4,93,3,14,30,30,30,8,36
11642,Harry Potter Hogwarts Dueling Club Game,2004,2,5.3,2,4,125,6,24,45,45,45,8,48
11646,Piquet,1534,3,6.5,2,2,91,3,27,30,30,30,8,85
11648,Warmaster,1993,2,6.5,2,2,115,6,20,30,30,30,10,58
11670,The Game of Authors,1861,1,4.5,2,6,580,3,20,15,5,15,7,220
11673,Spanish Civil War Battles: Vol. 2 Guadalajara & Penarroya,2003,3,5,2,2,258,7,19,0,0,0,12,53
11674,"The Lost Battalion: The Meuse-Argonne Offensive, 1918",2003,3,6.8,1,2,273,8,34,0,0,0,0,43
11680,Agora,1996,2,6.2,2,2,83,4,13,20,20,20,10,31
11683,Chicken of the Sea,1994,3,4.6,2,2,197,2,2,60,60,60,10,41
11689,Noble Armada,1998,3,6.2,2,2,130,4,9,0,0,0,12,32
11694,Great War at Sea: Cruiser Warfare,2004,3,6.7,2,4,462,12,28,30,30,30,12,100
11695,Defiant Russia,2004,2,6.2,2,2,515,8,31,120,120,120,12,208
11699,Red Steel: Clash Of Armor At Kishinev,1996,3,6.7,2,2,381,3,13,120,120,120,14,72
11701,America Triumphant: The Battle of the Bulge,2003,2,5.5,2,2,237,4,9,90,90,90,12,62
11703,War of the States: Chickamauga & Chattanooga,2003,3,5.5,2,2,224,5,4,30,30,30,12,56
11705,"Lightning: Midway June 4th to June 6th, 1942",2004,2,6.5,2,2,583,21,65,30,30,30,9,318
11706,Lightning: D-Day,2004,2,6,2,2,492,14,49,30,30,30,9,284
11707,USN Deluxe,2004,4,6.8,2,2,222,10,25,30,30,30,0,49
11708,War Between The States 1861-1865 (Second Edition),2004,4,7.2,2,2,239,18,55,360,360,360,12,65
11714,Bunte VAgel,2004,1,4.8,3,4,79,0,3,20,20,20,7,40
11726,Knucklebones,-3000,0,5.8,2,2,93,1,9,0,0,0,6,30
11730,Diam,2003,2,6.1,2,4,225,14,64,10,10,10,8,137
11733,Briscola,1800,2,6.4,2,6,416,3,24,30,30,30,8,457
11737,Curious George Match-a-Balloon Game,1957,1,3.7,1,4,69,0,2,10,10,10,3,39
11739,Madeline's House,1996,1,3.9,2,4,61,0,0,15,15,15,4,31
11751,No Peeking!,1977,1,5.4,1,4,122,3,6,15,15,15,3,44
11753,Nim,0,2,4,2,2,38,2,6,0,0,0,0,68
11756,Objective: Schmidt,1990,4,7.2,2,2,281,15,30,240,240,240,15,57
11760,Knuckling Knights,2004,1,5.6,2,4,597,12,55,10,10,10,4,311
11763,Campaign for Guadalcanal: Long Lance & Henderson Field,1994,2,6.8,1,2,171,10,17,1,1,1,12,39
11764,The Last Victory: Von Manstein's Backhand Blow,1987,4,7.2,2,2,214,16,30,420,420,420,12,45
11765,Capt'n W. Kidd,2004,2,4.6,2,3,60,0,6,15,15,15,9,83
11766,SS Amerika,1990,4,6.2,2,4,242,26,48,180,180,180,12,62
11778,Cat & Mouse,2001,1,4.9,2,4,296,1,18,20,20,20,4,171
11784,Instant Recall,1965,1,4.7,2,4,82,1,1,15,15,15,6,31
11790,Leapin' Lily Pads,2000,1,5.7,2,5,164,2,9,15,15,15,4,76
11800,Fantasyland,2000,1,5.3,2,4,175,2,7,30,30,30,6,59
11821,Jotto,1956,2,6.3,2,2,163,3,20,20,20,20,12,84
11822,The All Canadian Trivia Board Game,1997,1,4.6,2,4,86,1,1,60,60,60,12,31
11824,Spejle A†g,0,1,3.7,2,4,95,0,2,15,15,15,3,57
11825,Empire of the Sun,2005,4,8.2,1,2,4815,233,1072,360,360,360,12,1564
11826,Cyberpunk: The Collectible Card Game,2003,3,5.4,2,2,202,11,29,30,30,30,6,72
11854,Kameltreiber AG,1989,1,4.4,2,5,74,0,1,20,20,20,6,30
11855,"Tamburlaine the Great: The Battle of Angorra, 1402",1979,2,6.6,2,2,118,5,15,0,0,0,12,39
11862,Gay Monopoly,1983,3,4.3,2,6,44,18,58,180,180,180,18,55
11863,Rock Paper Scissors,1968,1,4.1,2,2,26,0,1,0,0,0,5,63
11865,Koi-Koi,0,2,6.6,2,4,438,10,61,30,15,30,0,444
11873,AMC Reel Clues,2002,2,5.7,4,30,141,1,5,0,0,0,12,55
11883,Trivial Pursuit: Volume 6,2003,2,5.5,2,6,577,2,10,90,90,90,12,251
11886,Texas Glory,2008,2,7,2,2,386,32,94,120,120,120,0,183
11888,Bataille de la Marne 1914,1982,3,6.1,2,2,112,3,6,180,180,180,12,46
11889,End of the Iron Dream,1985,3,6.9,1,4,292,3,9,0,0,0,12,60
11899,Le Docte Rat,1988,2,5.8,2,12,201,1,3,90,90,90,14,96
11901,Tic-Tac-Toe,-1300,1,2.7,2,2,1439,9,29,1,1,1,4,3417
11924,Struggle,1982,1,5.9,2,4,68,2,4,40,40,40,0,34
11925,Quizzle,1978,2,6.6,2,4,83,0,3,30,30,30,10,37
11929,Go-Moku,700,2,6,2,2,553,6,39,5,5,5,8,634
11930,Renju,0,3,6.1,2,2,109,0,17,10,10,10,8,92
11937,Red Army: The Destruction of Army Group Center,1982,2,6.2,2,2,241,9,9,360,360,360,12,68
11938,The Dukes of Hazzard Card Game,1981,1,4.7,2,8,76,3,8,15,15,15,6,35
11945,Linq,2004,1,6.9,4,8,1657,34,181,45,45,45,10,970
11949,Shifting Sands: The Campaign for North Africa,2006,3,7.3,2,2,1076,91,275,240,240,240,12,562
11950,Monopoly: Marvel Comics,1999,2,4.7,0,0,184,4,16,180,60,180,8,79
11954,Paladin,2004,1,4.8,3,5,134,0,5,20,20,20,10,55
11955,Waz Baraz,2004,2,5.5,3,6,162,3,9,20,20,20,10,78
11957,InterSpace,2004,3,7.4,2,4,108,8,120,360,360,360,11,43
11964,Bloody Ridge,2005,3,6.5,2,2,489,9,38,240,240,240,12,85
11965,Topminos,1998,2,5.4,2,4,171,1,6,20,20,20,6,47
11967,The Seven Days of 1809: Napoleon and the Archduke Charles,2004,3,7.6,2,4,396,17,58,480,480,480,14,113
11968,Harry Potter Gnome Toss Card Game,2001,1,4.4,3,6,79,2,14,30,30,30,8,31
11970,Dracula's Revenge,2004,2,5.6,2,2,183,8,25,90,90,90,12,49
11971,Cockroach Poker,2004,1,6.7,2,6,15763,197,1317,20,20,20,8,9699
11972,Monte Rolla,2003,1,5.8,2,4,83,13,24,20,20,20,4,50
11973,KAnnen Schweine fliegen?,2004,1,6.4,2,4,221,2,9,15,15,15,5,92
11974,"Kipp, Kipp, Ahoi!",2004,1,5.7,2,4,97,3,9,15,15,15,5,58
11978,The Great War in the Near East,1996,3,6.8,2,2,393,6,26,360,360,360,12,88
11983,Fab Fib,2004,1,5.9,3,10,291,2,6,30,30,30,10,165
11988,Australian Railways,2004,3,7,3,5,146,39,47,120,120,120,12,58
11993,The Cossacks Are Coming!: The Tannenberg Campaign 2nd Edition,2004,4,7.4,1,3,148,6,24,300,300,300,16,32
11997,*Star,1999,3,7.6,2,2,48,22,69,0,0,0,10,38
12002,Jambo,2004,2,7,2,2,10004,364,1585,45,45,45,12,8044
12004,Candamir: The First Settlers,2004,2,6.2,2,4,2930,39,202,60,60,60,12,1849
12005,Around the World in 80 Days,2004,2,6.6,2,6,3450,137,495,70,50,70,10,3148
12018,1st Alamein,1997,2,7,2,2,74,1,19,120,75,120,10,31
12030,WWF Wrestling Challenge,1991,2,5,2,4,111,6,21,30,30,30,6,41
12040,Omega Chess,1992,4,7.5,2,2,78,13,27,30,30,30,8,46
12043,Stadt - Land - Fluss,0,1,5.4,2,10,145,0,4,15,15,15,7,63
12049,Wintergewitter,2007,3,6.7,2,2,264,7,23,300,300,300,12,47
12054,Oosterbeek Perimeter,2006,3,8.3,2,2,139,7,13,300,300,300,12,37
12055,Streets of Stalingrad (Third Edition),2003,4,7.5,2,8,508,69,183,120,120,120,12,175
12057,Mini Funny Bunny,2004,1,5.5,2,4,187,2,4,10,10,10,4,73
12059,"The Ottomans: Rise of the Turkish Empire, 1453-1571",2004,3,6.3,2,4,304,14,34,180,180,180,0,50
12062,Pro Draft,1974,1,6,3,4,86,6,7,30,30,30,0,50
12063,There's a Moose in the House,2004,1,5.3,2,5,1903,6,38,15,15,15,8,842
12065,Wig Out!,2004,1,5.9,2,6,525,1,15,12,12,12,6,180
12067,Little Wars,1913,3,7,2,12,135,8,39,90,90,90,12,60
12071,Second Season Pro Football Game,1999,3,8.1,1,2,280,26,67,180,120,180,8,143
12111,Grand National,2001,2,7.1,2,6,70,15,35,45,45,45,10,38
12126,18NL,1999,3,7.3,3,6,106,24,40,180,180,180,14,46
12129,Giant Monster Rampage,2002,2,7.4,2,0,79,5,15,60,60,60,12,31
12130,Barons' War,2004,3,5.3,2,2,191,5,14,180,180,180,10,52
12131,42,1885,2,7.1,4,4,149,4,16,30,30,30,10,178
12133,"Last Battles: East Prussia, 1945",1994,4,5.4,2,4,128,6,7,300,300,300,12,33
12134,This Hallowed Ground,1998,4,8,2,6,366,41,79,360,360,360,14,123
12135,Drive on Stalingrad (Second Edition),2002,2,6.9,2,4,268,15,34,120,120,120,12,100
12139,The Three Days Of Gettysburg,1995,4,7.1,2,8,295,8,15,420,420,420,12,54
12140,Stalingrad Pocket: The Wehrmacht's Greatest Disaster 2nd Edition,1996,3,7.4,2,2,1236,52,152,900,180,900,15,430
12141,This Terrible Sound,2000,4,7.8,2,4,466,23,56,120,120,120,12,105
12142,"The Battle of Austerlitz, December 2, 1805",1980,2,6.2,1,2,239,6,15,0,0,0,12,73
12146,Gonnect,2000,4,6.9,2,2,42,3,13,0,0,0,10,35
12157,Unanimo,1990,1,7,3,8,683,7,43,30,30,30,10,394
12160,APBA American Saddle Racing,1970,1,6.9,1,20,66,8,15,30,30,30,0,46
12162,UNO Blitzo,2000,1,5.2,2,4,65,2,7,20,20,20,7,31
12166,Funkenschlag,2001,4,7.6,2,6,1209,34,134,180,180,180,12,868
12168,D-Day,1961,3,5.9,2,2,831,4,17,120,120,120,12,264
12169,Henry V,1993,3,6.1,1,2,181,10,14,0,0,0,12,43
12171,Le Passe-Trappe,2003,1,6.7,2,2,473,42,123,10,10,10,4,555
12181,Football Fever,1982,2,7.8,2,2,115,20,36,60,60,60,10,40
12188,Garden Competition,2004,3,6.8,3,5,206,56,154,60,60,60,10,193
12189,The Patrons of Venice,2004,3,6.7,3,5,48,25,25,90,90,90,10,42
12194,Munchkin Bites!,2004,2,6,3,6,6880,28,158,90,90,90,10,2973
12202,Battle of the Atlantic,2000,2,6.6,1,1,131,24,56,60,60,60,12,38
12205,In a Pickle,2004,1,4.7,2,6,3559,6,44,20,20,20,10,1422
12211,Ancients II,1992,2,6.3,2,2,215,5,9,90,90,90,12,91
12218,"Lille: The Classic Vauban Siege, 1708",1978,3,6.7,0,0,107,5,15,0,0,0,12,37
12222,Ancients: Thapsos & Alexandria,1994,2,5.9,2,2,169,1,1,45,45,45,12,36
12226,Minestrone,2003,2,5.7,2,4,74,1,6,0,0,0,6,31
12234,"DAK2: The Campaign in North Africa, 1940-1942",2004,4,8.3,1,2,759,98,299,360,360,360,14,282
12237,Oil: The Great Adventure,1960,2,5.2,2,6,541,6,22,180,60,180,10,221
12238,Switch 16,2001,1,4.3,2,4,96,0,1,20,20,20,7,40
12243,Ziff Zoff,1996,1,4.7,2,2,63,1,4,10,10,10,6,46
12248,Alexander the Great,2005,3,6.1,2,5,1163,15,67,75,75,75,10,536
12252,Clash Along the Psel: The Battle of Kursk 1943,2004,4,8.1,2,2,149,10,17,120,120,120,14,47
12253,ATS Stalingrad: Dzerhezinsky Tractor Works 1942,2004,4,7.5,2,2,175,11,35,120,120,120,12,65
12263,Spycraft: Collectible Card Game,2004,3,6.1,2,6,350,12,23,60,60,60,10,167
12266,Barren Victory,1991,3,7.4,2,2,358,14,27,240,240,240,0,94
12267,Dwarves and Dice,2004,1,6,2,8,141,4,9,5,5,5,3,85
12269,Manassas,1980,3,8.7,2,4,104,19,27,240,240,240,0,38
12274,Bloody Legacy,2004,1,5.4,2,8,137,5,12,30,30,30,8,91
12276,Hyborian Gates,1995,3,3.8,2,2,166,8,5,90,90,90,12,70
12280,Geistesblitz,1991,1,6.3,2,6,205,1,7,10,10,10,8,74
12281,Versailles,2004,2,5.5,2,6,80,3,5,15,15,15,8,36
12282,"Grand Illusion: Mirage of Glory, 1914",2004,3,6.9,2,2,865,18,71,240,240,240,12,245
12283,Manifest Destiny,2005,3,6.5,3,5,912,26,88,180,180,180,12,580
12289,Rooster Booster,2004,1,5.4,3,5,127,4,11,30,30,30,8,74
12291,Animal Party,2004,1,5.6,2,6,472,6,16,10,10,10,4,183
12296,Senator,2004,2,5.5,3,5,1064,8,30,60,60,60,8,504
12304,Deluxe Pass the Pigs,2004,1,5.5,2,10,408,4,16,20,20,20,7,196
12308,Towers in Time,1994,2,3.5,2,2,101,2,4,30,30,30,12,31
12309,Austin Powers CCG,1999,1,4.6,2,6,162,2,3,20,20,20,13,75
12316,Sky My Husband,2004,1,5.3,2,8,96,0,1,15,15,15,12,36
12317,Brouhaha,2004,1,5.6,3,42,310,5,19,10,10,10,6,117
12318,Typo,2004,1,6.2,2,6,758,16,85,30,30,30,8,447
12319,Quandary,1970,2,6.4,2,2,152,4,12,20,20,20,10,62
12325,Perpetual Commotion,2003,1,6.3,2,6,376,7,26,45,45,45,13,173
12333,Twilight Struggle,2005,4,8.3,2,2,59214,1337,10895,180,120,180,13,42826
12346,Spooky Stairs,2003,1,6.4,2,4,2856,84,301,15,10,15,4,1648
12350,Battlestations,2004,3,7.1,2,8,1700,134,596,240,240,240,12,924
12352,Kineti-Go Magnetic Shuffleboard,2004,1,6.7,2,2,39,16,32,20,20,20,6,48
12355,Brigade Fire and Fury: Wargaming the Civil War with Miniatures,1990,3,7.6,2,12,294,7,19,180,180,180,12,186
12367,Weapons of Mass Destruction,2004,1,6.5,2,4,497,22,68,30,30,30,12,200
12369,APBA Professional Golf,1962,2,6.9,1,4,79,6,5,120,120,120,10,51
12372,Shakespeare: The Bard Game,2004,2,5.8,2,5,477,7,35,60,60,60,12,173
12414,La Batalla de los Arapiles,1995,4,8,2,4,209,10,27,2400,210,2400,12,60
12420,Throw 'n Go Jenga,1986,1,5.4,1,99,228,1,5,15,15,15,8,87
12422,All Wound Up,2004,1,4.9,2,4,458,7,28,60,60,60,8,305
12424,Daring Eagle,2003,2,4.8,2,4,165,1,2,30,5,30,12,32
12429,Struggle for Stalingrad,1985,3,6.1,2,2,227,3,7,180,60,180,12,30
12436,Ogre Bash,2004,1,3.9,2,6,67,0,0,30,30,30,8,37
12451,Pro Action Football,1994,1,6.2,2,2,189,6,13,90,90,90,10,124
12453,Atmosfear: The DVD Board Game,2003,2,5.6,3,6,2037,17,78,60,60,60,12,921
12455,Attila: Scourge O'God,1997,2,6.7,2,2,249,2,10,180,180,180,14,43
12459,Fortress Berlin,2004,4,6.6,2,2,562,15,42,720,720,720,12,148
12477,Bootleggers,2004,3,6.7,3,6,4291,90,478,90,90,90,14,3180
12478,Battlegame Book 4: World War II,1975,2,6.8,2,2,86,8,19,30,30,30,7,37
12479,Battlegame Book 5: Fighting Ships,1976,2,6.7,2,4,82,6,15,30,30,30,7,37
12488,WARS Trading Card Game,2004,3,6.7,2,2,535,29,36,45,45,45,12,270
12491,UNO: Disney,2002,3,5.1,2,4,128,1,5,20,20,20,7,44
12493,Twilight Imperium: Third Edition,2005,4,7.8,3,6,20272,647,4542,240,180,240,14,18587
12494,Goodnight Moon,1997,1,5,1,4,174,1,6,10,10,10,3,67
12495,Fire & Axe: A Viking Saga,2004,3,7,3,5,4398,236,981,90,30,90,12,3065
12496,Over the Top! Mons & The Marne,1997,3,6.1,2,2,230,6,11,0,0,0,12,37
12501,The Franco-Prussian War,1992,3,6.7,2,2,503,6,26,600,360,600,12,108
12505,Clash of the Eagles: Borodino & Friedland,1999,2,6.7,2,2,236,9,27,0,0,0,12,51
12506,"La Bataille du Matz, 9-12 juin 1918",1999,3,6.6,2,2,219,1,6,0,0,0,12,33
12511,Artifact,2004,2,4.5,2,6,184,0,5,0,0,0,12,72
12519,Fontenoy 1745,1996,3,5.7,2,2,191,0,1,0,0,0,12,40
12520,"BAlisaire, la gloire de Byzance",1995,3,6.7,2,2,196,5,8,0,0,0,12,38
12532,Abuse: The Final Insult,2004,1,4.1,2,4,106,1,6,0,0,0,12,54
12533,Entrapment,1999,3,8,2,2,55,53,183,30,30,30,12,104
12538,Clocktowers,2004,1,5.7,2,4,747,13,74,20,20,20,8,559
12539,Amnesia,1990,1,5.8,2,6,113,1,7,30,30,30,14,53
12541,Card Games Around the World,1981,3,6.8,0,0,167,6,14,0,0,0,8,51
12544,Dungeons & Dragons Adventure Game: Diablo II Edition,2000,3,5.5,2,6,331,19,76,30,30,30,10,122
12545,The Game of Life: The Simpsons Edition,2004,1,5,2,6,950,3,31,60,60,60,9,384
12557,APBA Basketball,1965,3,3.6,0,0,55,3,3,0,0,0,8,33
12562,Sunrise of Victory: The 1942 Campaign in Russia,1990,3,6.6,2,2,296,3,11,300,300,300,12,45
12567,Russia Besieged,2004,3,7.4,2,2,437,19,46,360,360,360,12,155
12568,Obsession,1977,1,5.8,2,2,122,4,17,30,30,30,10,56
12577,Stupiduel,2004,1,6,2,8,149,6,30,90,90,90,12,82
12584,Cloak & Dagger,1988,2,6,2,6,70,5,10,45,45,45,0,30
12589,Razzia!,2004,2,6.8,2,5,2027,107,303,45,45,45,12,1891
12599,Marriage Material,2004,1,5.1,2,5,171,1,7,30,30,30,15,89
12600,G.I. Joe TCG,2004,1,5.8,2,2,120,10,14,5,5,5,10,73
12601,NFL Showdown,2002,2,5.2,2,2,190,3,2,60,30,60,8,90
12604,Box of Golf: A Classic Golf Board Game,2003,1,6.3,1,4,216,15,61,90,90,90,8,147
12608,Chess960,1996,3,7.6,2,2,105,1,18,180,10,180,10,128
12616,Zingo!,2002,1,5.3,2,8,1099,3,18,5,5,5,4,433
12622,Hour of Glory: Stronghold Kit,2004,3,7.3,2,4,298,61,181,60,60,60,12,115
12623,UWO,2004,2,5.2,2,2,622,2,13,45,45,45,10,230
12624,Trivial Pursuit: 10th Anniversary,1992,2,5.1,2,6,120,1,6,60,60,60,12,51
12627,Cthulhu 500,2004,2,5.8,3,8,929,19,68,60,60,60,13,533
12629,Marching Through Georgia,1990,3,6.3,2,2,302,12,17,240,240,240,12,49
12632,GoldbrAu,2004,3,6.4,3,4,1812,36,128,60,60,60,10,1291
12633,Mall World,2004,3,5.5,3,5,659,3,13,80,80,80,12,316
12634,Hispaniola,2004,2,5.2,3,5,422,10,27,30,30,30,10,206
12637,X-Men: Crisis in the Danger Room,1994,1,4.5,2,4,78,6,24,30,30,30,0,30
12642,Army of Darkness Card Game,2004,1,5,2,4,488,10,29,30,30,30,12,219
12649,NFL-opoly,1994,1,3.7,2,6,86,0,2,60,60,60,8,32
12662,To the Wolf's Lair!,1983,4,6.7,2,2,162,2,6,0,0,0,12,33
12672,It Came to Pass,2001,1,5.9,2,8,161,0,5,0,0,0,8,83
12675,The Simpsons Group Photo,2003,1,5.8,2,4,81,2,4,15,15,15,10,33
12676,Mini Car Wars,1987,2,6.4,2,8,245,4,12,0,0,0,10,60
12679,Scottish Highland Whisky Race,2004,2,6.1,3,6,87,8,21,60,60,60,8,60
12681,Neuland,2004,4,6.5,2,4,2186,66,291,120,60,120,14,1409
12683,Cookin' Cookies,2003,1,5.3,2,4,113,0,2,10,10,10,4,47
12691,Warmaster Chess 2000,1998,3,2.9,2,2,184,0,6,60,60,60,10,52
12692,Gloom,2005,2,6.3,2,4,28064,150,1589,60,60,60,13,14164
12699,"The Army of the Heartland: The Army of Tennessee's Campaigns, 1861-1863",1996,4,7.2,2,2,329,12,39,0,0,0,12,71
12715,De Bellis Renationis,1997,4,6.6,1,2,147,0,6,180,180,180,14,58
12718,Shipwreck,1999,3,7.8,2,10,76,3,7,60,60,60,10,31
12736,The Battle for Dresden 1813,1995,3,7.1,2,2,298,9,27,300,300,300,12,78
12737,Goofy Golf Machine,1994,2,5.9,1,4,57,8,15,10,10,10,6,34
12743,The Battle of Helm's Deep,1974,3,6.5,2,2,82,19,30,120,120,120,12,36
12746,Dreidel,1500,1,3.7,2,6,156,2,6,10,10,10,4,108
12747,Scarabeo,1963,2,6.3,2,4,682,0,7,90,90,90,8,360
12750,1860: Railways on the Isle of Wight,2004,4,7.9,2,4,1010,154,347,240,240,240,13,719
12761,Ys,2004,3,6.9,2,4,3486,144,441,90,90,90,12,2521
12763,Block It!,2004,1,4.6,1,4,122,0,8,15,15,15,6,71
12764,City and Guilds,2004,3,6.7,3,5,209,24,54,90,90,90,8,193
12776,Dragonchess,1985,3,6.4,2,2,56,3,25,75,75,75,8,33
12784,Twister Moves,2003,2,4.4,1,4,235,0,6,20,20,20,8,50
12788,Treasure Island,2003,2,6,2,6,117,4,22,90,90,90,8,59
12795,Big League Hockey Manager,2005,2,6,2,6,139,7,16,120,120,120,8,80
12811,Strat-O-Matic College Football,1976,3,6.6,2,2,60,5,8,0,0,0,11,35
12819,The Dinosaur Game: Survival or Extinction,1995,2,5.2,2,16,131,1,7,30,30,30,10,61
12822,Weltreise,1930,1,4.9,2,6,373,1,8,45,45,45,10,123
12823,Harry Potter: Adventures Through Hogwarts Electronic 3-D Game,2001,1,6,2,4,98,3,23,30,30,30,8,32
12826,Tumblin' Monkeys,1999,1,5.5,2,4,1083,4,23,15,15,15,5,652
12829,Ice Cream,2005,1,5.5,3,5,414,2,26,30,30,30,6,253
12830,Cellar des Triplettes é†‰ä½³æ‹æª”,2004,2,6.2,3,5,1155,19,64,45,45,45,10,697
12837,Hedgehog's Revenge!,1980,1,3.7,2,12,80,2,5,60,60,60,10,31
12856,Shove Ha'penny,1840,1,6,2,2,77,5,19,30,1,30,0,46
12870,Film Frenzy,2003,1,6.5,2,5,81,6,13,0,0,0,0,35
12875,Cranium Turbo Edition,2004,2,6.1,4,16,1129,4,16,60,60,60,12,447
12876,Cranium Balloon Lagoon,2004,1,5.2,2,4,299,3,13,15,15,15,5,150
12891,Friedrich,2004,3,7.6,3,4,3559,293,1093,210,210,210,12,2600
12896,La Bataille des Quatre Bras,1991,4,7.9,1,2,1139,26,94,480,360,480,12,320
12897,La Bataille de Ligny,1991,4,7.8,1,2,802,30,70,1740,360,1740,12,194
12898,La Bataille d'AuerstA¦dt,1977,4,7.6,1,2,575,14,39,480,330,480,12,174
12899,La Bataille de Preussisch-Eylau,1978,4,7.7,2,2,476,15,34,360,360,360,16,142
12900,"War In The East: The Russo-German Conflict, 1941-45 (Second Edition)",1976,4,7.2,2,2,139,18,22,480,480,480,12,50
12902,Carcassonne: The City,2004,2,7.2,2,4,6470,393,1278,45,30,45,8,4275
12912,Monopoly: Golf,1998,0,5.1,2,6,81,1,1,120,120,120,8,30
12920,Tension: The Crazy Naming Game,1992,1,5.7,4,0,327,2,8,40,40,40,10,147
12924,Dark Crusade:  The War in the East 1941-45,1984,3,4.8,2,2,133,4,6,120,120,120,12,39
12936,Mentalis,1977,2,7.6,2,0,47,32,65,0,0,0,10,32
12942,No Thanks!,2004,1,7.1,3,7,29800,337,2510,20,20,20,8,21714
12943,Go Mental,2003,2,5.8,3,6,77,4,7,60,60,60,12,33
12947,Napoleon at War: Four Battles,1975,2,6.7,2,2,382,20,32,90,90,90,12,152
12956,FutuRisiKo,1992,2,5.6,3,6,499,7,19,180,180,180,10,253
12957,Deadlands: The Great Rail Wars,1997,3,6.8,2,6,206,8,17,120,120,120,10,75
12962,Reef Encounter,2004,4,7.1,2,4,5542,392,1257,120,60,120,10,5009
12963,Succession: Intrigue in the Royal Court,2004,2,5.7,2,5,558,14,50,90,90,90,12,278
12964,Space Station Assault,2004,2,5.7,2,2,366,5,22,30,30,30,10,152
12976,The Mutiny on Little Blue,2004,1,5.2,3,7,51,31,72,45,45,45,10,46
12988,Collide-O!,2004,1,5.1,2,5,81,1,4,20,20,20,8,44
12995,Dungeon Twister,2004,3,6.8,2,2,7723,172,1020,60,60,60,11,5840
12996,Quips,1972,1,4.8,2,4,230,1,12,20,20,20,3,101
